play_id,played_at,artist_name,track_name,genre,country,device,skipped,minutes played 
2024,2025-11-18,DJ Kompas,Bright Ferry,electronic,Netherlands,phone,0,5.33
1168,2025-01-13,Cassette Revival,Hollow Radio,Indie,France,speaker,0,6.45
1483,2025-04-30,Brannon Hill,Quiet Ferry,Folk,Ireland,phone,1,0.52
1013,2024-11-25,Casa Tropicana,Harbour Orbit,Latin,Cuba,laptop,0,3.33
1849,2025-10-02,Orquesta Bellavista,Iron Lines,LATIN,Colombia,phone,0,3.37
425,2024-05-06,DJ Kompas,Paper Signal,Electronic,Netherlands,phone,0,6.0
2010,2025-11-14,Kito Ndungu,Static Tape,AFROBEAT,Kenya,laptop,0,2.46
1101,2024-12-23,Neon Harbour,Paper Ferry,ELECTRONIC,Netherlands,laptop,0,4.69
1878,11/10/2025,Fjord & Flint,Broken Radio,Folk,Norway,LAPTOP ,0,3.41
775,18/09/2024,Pale Cartography,Velvet Avenue,FOLK,Canada,PHONE,0,5.09
1196,2025-01-22,Hertz Garden,Blue Harbour,electronic,Germany,phone,0,5.01
1382,26/03/2025,Selva Alta,Open Ferry,LATIN,Peru,phone,0,0.88
999,2024-11-19,Glass Tram,Broken Mornings,ELECTRONIC,Germany,phone,0,6.42
1459,2025-04-23,Glass Tram,Broken Mornings,Electronic,Germany,PHONE,0,6.19
789,2024-09-22,Glass Tram,Broken Lines,Electronic,Germany,phone,0,5.08
313,2024-03-30,Static Meadow,Paper Parade,Rock,United States,speaker,0,3.67
896,2024-10-22,Glass Tram,Broken Lines,Electronic,Germany,phone,0,5.99 min
1778,2025-09-07,Sara Lindqvist,Northern Radio,Pop,Sweden,speaker,0,2.88
928,29-10-2024,DJ Kompas,Paper Signal,ELECTRONIC,Netherlands,PHONE ,0,8.15
1499,04/05/2025,Glass Tram,Salt Lines,Electronic,Germany,phone,0,6.3
382,2024-04-23,Fjord & Flint,Blue Ferry,Folk,Norway,laptop,0,3.65
427,2024-05-07,DJ Kompas,Golden Weather,Electronic,Netherlands,phone,0,6.31
1248,2025-02-09,Northern Signal,Golden Machines,Electronic,Norway,tablet,0,3.51
230,2024-03-09,Brannon Hill,Midnight Kitchen,folk,Ireland,speaker,1,1.38
1144,2025-01-06,Salon Mécanique,Paper Orbit,Jazz,Belgium,PHONE,0,9.9
550,19/06/2024,Glass Tram,Broken Lines,  Electronic ,Germany,phone,0,6.78
1199,24-01-2025,Brannon Hill,Static Weather,Folk,Ireland,speaker,0,4.81
421,2024-05-06,Sara Lindqvist,Electric Weather,Pop,Sweden,PHONE,0,2.97
2161,2025-12-25,Kito Ndungu,Amber Kitchen,Afrobeat,Kenya,PHONE,1,0.17
1088,2024-12-17,Sara Lindqvist,Golden Harbour,Pop,Sweden,phone,0,0.54
1535,2025-05-14,Fjord & Flint,Midnight Kitchen,Folk,Norway,phone,0,3.83
1760,2025-08-31,The Long Commute,Midnight Radio,INDIE,Netherlands,PHONE,0,3.65
1782,2025-09-07,Mireille Basset,Blue Window,Jazz,France,,0,5.73
408,01/05/2024,Selva Alta,Open Orbit,LATIN,Peru,LAPTOP,0,
1805,15/09/2025,Fjord & Flint,Northern Avenue,FOLK,Norway,laptop ,0,
2174,2025-12-29,Brannon Hill,Quiet Ferry,FOLK,Ireland,phone,0,2.33
1481,2025-04-30,Sara Lindqvist,Golden Harbour,Pop,Sweden,,0,3.98
1597,2025-06-05,Brannon Hill,Northern Machines,Folk,Ireland,phone,0,5.07
971,2024-11-12,The Slow Ferry,Velvet Season,Indie,Ireland,speaker,0,3.69
1122,2024-12-31,Yuki Tanaka Trio,Northern Window,Jazz,Japan,phone,0,7.92
1222,2025-01-31,Nora Whitlock,Velvet Machines,Pop,United States,laptop,0,4.18
2160,2025-12-25,Glass Tram,Broken Mornings,Electronic,Germany,phone,1,0.8
262,2024-03-20,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,speaker,0,4.53
836,2024-10-06,DJ Kompas,Paper Signal,Electronic,Netherlands,speaker,0,
1853,2025-10-03,Basement Cartography,Blue Mornings,Indie,Canada,laptop,0,3.61
2062,2025-11-27,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,laptop,0,4.95
820,2024-10-03,Sara Lindqvist,Northern Radio,Pop,Sweden,phone,0,3.19
1452,2025-04-22,Fjord & Flint,Blue Traffic,  Folk ,Norway,PHONE,0,5.77
1193,2025-01-21,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,phone,0,5.73
2137,2025-12-17,Fjord & Flint,Blue Traffic,Folk,Norway,phone,0,5.04
1915,2025-10-21,Luz de Enero,Static Machines,Latin,Spain,phone,0,2.43
994,2024-11-18,Lagos Tape Club,Open Radio,AFROBEAT,Nigeria,phone,0,2.3
1048,2024-12-06,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,1.69
688,2024-08-20,Sara Lindqvist,Northern Radio,POP,Sweden,PHONE,0,1.97
2058,2025-11-26,Glass Tram,Salt Lines,  Electronic ,Germany,PHONE,0,5.19
525,2024-06-10,Bright Utility,Broken Machines,indie,United Kingdom,speaker,0,2.28
831,06/10/2024,Hollow Pines,Amber Lines,Folk,United States,car,0,4.47
1570,2025-05-27,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,speaker,0,1.95
8,2024-01-02,The Quiet Wires,Northern Tape,Rock,United States,tablet,0,6.03
955,2024-11-05,Kito Ndungu,Hollow Machines,  Afrobeat ,Kenya,tablet,1,0.3
690,2024-08-21,Selva Alta,Harbour Lines,  Latin ,Peru,laptop,1,0.77
1781,07/09/2025,Glass Tram,Broken Lines,Electronic,Germany,phone,0,7.31
199,2024-02-29,Static Meadow,Broken Season,ROCK,United States,PHONE ,0,4.19
1328,2025-03-12,Fjord & Flint,Northern Avenue,Folk,Norway,laptop,0,3.44
1355,2025-03-18,Static Meadow,Northern Avenue,Rock,United States,phone,0,3.43
1587,2025-06-01,DJ Kompas,Quiet Orbit,  Electronic ,Netherlands,phone,0,5.94
1544,2025-05-17,DJ Kompas,Bright Ferry,ELECTRONIC,Netherlands,laptop,0,5.92
1546,2025-05-18,Luz de Enero,Harbour Season,LATIN,Spain,phone,0,3.25
1437,2025-04-15,Luz de Enero,Static Machines,Latin,Spain,PHONE,0,4.15
1994,10/11/2025,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,phone,0,3.89
623,2024-07-22,Hollow Pines,Midnight Harbour,folk,United States,phone,0,2.37
2112,2025-12-11,DJ Kompas,Golden Weather,electronic,Netherlands,phone,0,6.24
1583,30/05/2025,Sara Lindqvist,Broken Kitchen,Pop,Sweden,PHONE,0,6.04
1387,28-03-2025,Sara Lindqvist,Slow Mornings,pop,Sweden,laptop,0,3.83
349,2024-04-12,The Quiet Wires,Northern Tape,rock,United States,car,0,3.84
126,2024-02-03,Hollow Pines,Amber Lines,FOLK,United States,speaker,0,3.4
1462,2025-04-24,Glass Tram,Broken Mornings,ELECTRONIC,Germany,tablet,1,0.5
452,15-05-2024,Selva Alta,Electric Letters,LATIN,Peru,SPEAKER,0,4.92
361,14/04/2024,Sara Lindqvist,Midnight Orbit,POP,Sweden,laptop,0,2.4
2145,2025-12-20,Northern Signal,Quiet Avenue,electronic,Norway,phone,0,7.46
428,07/05/2024,The Paper Kites Society,Harbour Rooms,  Indie ,Australia,phone,1,1.03
1299,2025-03-02,Sara Lindqvist,Broken Kitchen,Pop,Sweden,car,0,4.63
1149,08/01/2025,Lagos Tape Club,Bright Wires,Afrobeat,Nigeria,laptop,0,3.92
829,2024-10-05,Bright Utility,Salt Season,indie,United Kingdom,car,0,2.62 min
1109,2024-12-26,Basement Cartography,Summer Orbit,Indie,Canada,PHONE,0,2.29
1815,2025-09-19,Sara Lindqvist,Summer Tape,POP,Sweden,LAPTOP,0,2.1
465,20-05-2024,Brannon Hill,Quiet Ferry,Folk,Ireland,phone,0,5.65
482,25/05/2024,Lagos Tape Club,Hollow Ferry,afrobeat,NA,phone,0,1.55
586,2024-07-02,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,speaker,0,4.47
1967,03/11/2025,Yuki Tanaka Trio,Harbour Season,jazz,Japan,phone ,1,1.39
503,2024-05-31,Sara Lindqvist,Midnight Orbit,Pop,Sweden,phone,0,5.46 min
205,2024-03-02,Casa Tropicana,Hollow Tape,Latin,Cuba,phone,0,1.45
649,05/08/2024,Static Meadow,Paper Parade,ROCK,United States,phone,0,1.66
206,2024-03-02,Sara Lindqvist,Slow Mornings,pop,Sweden,phone,0,5.42
521,2024-06-07,Basement Cartography,Broken Kitchen,Indie,Canada,laptop ,0,1.06
869,2024-10-16,The Slow Ferry,Bright Rooms,Indie,Ireland,PHONE,0,5.66
1378,2025-03-25,Glass Tram,Amber Ferry,ELECTRONIC,Germany,phone,0,3.34
951,2024-11-04,The Paper Kites Society,Amber Window,Indie,Australia,phone,0,2.59
319,2024-03-31,Rosewood Lane,Paper Mornings,Folk,United Kingdom,laptop,0,
198,2024-02-29,Fjord & Flint,Northern Avenue,Folk,Norway,LAPTOP,0,2.5
62,2024-01-16,Basement Cartography,Blue Mornings,INDIE,Canada,phone,0,4.9
136,2024-02-07,Fjord & Flint,Summer Wires,Folk,Norway,phone,0,1.79
513,2024-06-03,Sara Lindqvist,Midnight Orbit,Pop,Sweden,LAPTOP,0,6.16
325,2024-04-02,The Quiet Wires,Open Mornings,rock,United States,phone,0,6.16
1515,09/05/2025,Glass Tram,Amber Ferry,ELECTRONIC,Germany,speaker,0,4.66
1529,12/05/2025,Sara Lindqvist,Midnight Orbit,Pop,Sweden,speaker,0,3.12
2076,2025-12-01,Lagos Tape Club,Winter Rooms,AFROBEAT,Nigeria,phone ,0,3.18
2077,2025-12-01,Sara Lindqvist,Electric Weather,Pop,Sweden,phone,0,2.25
1477,2025-04-29,DJ Kompas,Bright Ferry,electronic,Netherlands,car,0,7.59
822,03/10/2024,Casa Tropicana,Salt Ferry,Latin,Cuba,laptop,0,6.05
891,2024-10-20,Fjord & Flint,Blue Traffic,folk,Norway,phone,0,5.35
6,2024-01-01,Luz de Enero,Northern Ferry,Latin,Spain,PHONE,0,2.4
711,2024-09-02,DJ Kompas,Golden Weather,  Electronic ,Netherlands,laptop,0,7.42
70,2024-01-18,Sara Lindqvist,Midnight Orbit,  Pop ,Sweden,SPEAKER,0,2.71
1996,2025-11-11,Selva Alta,Electric Letters,Latin,Peru,laptop,0,2.35
285,2024-03-24,Fjord & Flint,Broken Radio,  Folk ,Norway,laptop,0,1.89
833,06/10/2024,The Slow Ferry,Iron Weather,INDIE,Ireland,SPEAKER,0,3.7
729,2024-09-05,DJ Kompas,Hollow Radio,Electronic,Netherlands,PHONE,1,0.53 min
535,2024-06-13,Glass Tram,Amber Ferry,Electronic,Germany,speaker,0,5.61
1005,2024-11-22,The Paper Kites Society,Harbour Rooms,Indie,Australia,phone,0,3.31
1621,16/06/2025,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,car,0,3.39
379,2024-04-22,DJ Kompas,Hollow Radio,Electronic,Netherlands,speaker,0,6.7
541,2024-06-15,Pale Cartography,Winter Weather,Folk,Canada,phone,1,0.72
2017,2025-11-16,Lagos Tape Club,Hollow Ferry,Afrobeat,Nigeria,phone,0,2.05
1042,2024-12-04,Marta Oliveira,Electric Window,Jazz,Portugal,laptop,0,8.9
189,2024-02-25,The Quiet Wires,Quiet Rooms,Rock,United States,phone,0,5.95
1273,18-02-2025,Fjord & Flint,Midnight Kitchen,,Norway,speaker,0,3.46
304,2024-03-27,Sara Lindqvist,Slow Mornings,Pop,Sweden,CAR,0,2.93
1737,16/08/2025,Selva Alta,Static Kitchen,LATIN,Peru,phone,0,5.22
1201,2025-01-24,Lagos Tape Club,Winter Rooms,Afrobeat,Nigeria,phone,1,0.37
703,2024-08-28,DJ Kompas,Midnight Weather,ELECTRONIC,Netherlands,phone,0,4.13
632,2024-07-26,Basement Cartography,Blue Mornings,INDIE,Canada,phone,0,3.04
696,26/08/2024,DJ Kompas,Electric Mornings,Electronic,Netherlands,phone,1,0.58
1408,2025-04-03,Luz de Enero,Velvet Harbour,Latin,Spain,tablet,1,0.37 min
664,2024-08-11,Fjord & Flint,Blue Avenue,Folk,Norway,phone,0,5.76
652,2024-08-06,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone,0,6.95
619,2024-07-19,Hollow Pines,Midnight Harbour,FOLK,United States,phone,0,7.28
1825,2025-09-22,Fjord & Flint,Blue Avenue,Folk,Norway,phone,1,1.4
870,2024-10-16,Selva Alta,Static Kitchen,,Peru,phone ,0,4.52
564,25/06/2024,Brannon Hill,Electric Parade,Folk,Ireland,phone,0,5.72
1726,11/08/2025,Sara Lindqvist,Golden Harbour,POP,Sweden,tablet,0,5.15
866,2024-10-15,Pale Cartography,Winter Weather,Folk,Canada,speaker,1,1.23
640,30/07/2024,Fjord & Flint,Golden Garden,Folk,Norway,phone,0,4.73
1827,2025-09-23,DJ Kompas,Hollow Radio,Electronic,Netherlands,phone,0,6.38
441,2024-05-10,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,laptop,0,2.31
2144,2025-12-20,Basement Cartography,Summer Orbit,Indie,NA,phone,0,3.01
2051,23/11/2025,Sara Lindqvist,Quiet Harbour,POP,Sweden,,1,0.53
1791,2025-09-09,Bright Utility,Winter Window,  Indie ,United Kingdom,phone,0,
516,2024-06-05,DJ Kompas,Paper Signal,electronic,Netherlands,laptop,0,5.68
1132,2025-01-03,Yuki Tanaka Trio,Winter Parade,Jazz,Japan,car,0,7.57
1860,05/10/2025,Glass Tram,Amber Ferry,Electronic,Germany,phone,0,6.53
394,2024-04-28,DJ Kompas,Golden Weather,  Electronic ,Netherlands,laptop,1,0.31
1610,2025-06-11,Fjord & Flint,Open Orbit,FOLK,Norway,speaker,0,2.64
433,2024-05-08,Casa Tropicana,Golden Harbour,Latin,Cuba,car,0,3.29
1918,2025-10-22,Selva Alta,Harbour Orbit,Latin,Peru,speaker,0,3.73
481,2024-05-25,Hollow Pines,Winter Traffic,Folk,United States,laptop,0,0.78
1680,2025-07-17,Static Meadow,Static Signal,,United States,phone,0,3.39
401,2024-04-29,Neon Harbour,Paper Ferry,Electronic,Netherlands,,0,3.8
268,2024-03-21,Luz de Enero,Paper Window,Latin,Spain,,0,
1887,2025-10-14,Casa Tropicana,Salt Ferry,Latin,Cuba,phone ,0,2.54
651,2024-08-05,Yuki Tanaka Trio,Harbour Season,Jazz,Japan,laptop,0,10.96
647,03/08/2024,Northern Signal,Golden Machines,ELECTRONIC,Norway,car,0,5.32
61,2024-01-16,Marta Oliveira,Electric Mornings,jazz,Portugal,speaker ,0,9.44
589,2024-07-03,Glass Tram,Broken Lines,electronic,Germany,phone,0,
1830,2025-09-24,The Paper Kites Society,Electric Radio,Indie,Australia,laptop,1,0.35
2009,2025-11-14,Orquesta Bellavista,Paper Signal,Latin,NA,tablet,0,3.25
1290,2025-02-25,Sara Lindqvist,Quiet Harbour,Pop,Sweden,SPEAKER,0,4.96
445,2024-05-12,Basement Cartography,Iron Traffic,Indie,Canada,laptop,0,7.62
1445,2025-04-18,DJ Kompas,Midnight Weather,Electronic,Netherlands,phone,0,5.76
203,2024-03-01,Brannon Hill,Electric Parade,Folk,Ireland,LAPTOP,0,2.05
563,2024-06-25,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,phone,0,5.21
608,2024-07-15,Kito Ndungu,Salt Ferry,afrobeat,Kenya,phone,0,5.12
823,03/10/2024,DJ Kompas,Midnight Weather,Electronic,Netherlands,car,0,6.29
1548,2025-05-19,Kito Ndungu,Bright Weather,Afrobeat,Kenya,phone,0,3.44
498,2024-05-30,DJ Kompas,Paper Signal,electronic,Netherlands,SPEAKER,0,5.72
1304,2025-03-04,Basement Cartography,Velvet Kitchen,,Canada,,0,4.59
2131,2025-12-16,Sara Lindqvist,Electric Weather,pop,Sweden,car,0,3.59
1288,2025-02-24,Fjord & Flint,Blue Traffic,Folk,Norway,speaker ,0,0.62
865,2024-10-15,Glass Tram,Amber Ferry,electronic,Germany,phone,0,5.13
1085,17/12/2024,Lagos Tape Club,Hollow Ferry,AFROBEAT,Nigeria,speaker,1,1.18
708,2024-09-01,Kito Ndungu,Northern Rooms,  Afrobeat ,Kenya,phone,0,3.18
788,22/09/2024,Fjord & Flint,Blue Traffic,Folk,Norway,phone,1,1.06
424,2024-05-06,Fjord & Flint,Midnight Kitchen,Folk,Norway,phone,0,2.58
2099,08/12/2025,The Long Commute,Midnight Weather,INDIE,Netherlands,phone,1,1.79
819,2024-10-03,Sara Lindqvist,Northern Radio,pop,Sweden,phone,0,2.42
215,05/03/2024,Fjord & Flint,Summer Wires,Folk,Norway,phone,0,4.05
656,2024-08-08,Sara Lindqvist,Northern Radio,  Pop ,Sweden,speaker,1,0.59
1563,25-05-2025,Glass Tram,Salt Lines,ELECTRONIC,Germany,laptop,0,2.67
123,2024-02-02,Glass Tram,Amber Ferry,Electronic,Germany,phone,0,2.98 min
1686,2025-07-21,Glass Tram,Amber Ferry,Electronic,Germany,laptop,1,1.83
475,2024-05-23,Marta Oliveira,Electric Mornings,Jazz,Portugal,speaker,0,6.33
2064,2025-11-28,Brannon Hill,Electric Parade,Folk,Ireland,phone ,0,
2143,2025-12-20,The Quiet Wires,Golden Wires,,United States,tablet,0,5.13
761,2024-09-16,Orquesta Bellavista,Iron Lines,  Latin ,Colombia,phone,0,3.37
2068,28-11-2025,Hollow Pines,Salt Harbour,Folk,United States,speaker,0,3.66
426,2024-05-06,Glass Tram,Broken Mornings,Electronic,Germany,PHONE ,0,6.27
766,18-09-2024,DJ Kompas,Paper Signal,Electronic,Netherlands,phone ,0,6.62
1057,2024-12-09,Northern Signal,Electric Avenue,,Norway,car,0,6.06
558,2024-06-22,The Long Commute,Broken Orbit,Indie,Netherlands,car,1,0.3
485,2024-05-26,Pale Cartography,Open Season,Folk,Canada,phone,0,3.3
1861,05/10/2025,Fjord & Flint,Golden Garden,Folk,Norway,laptop,0,6.45
954,05/11/2024,Brannon Hill,Quiet Ferry,folk,Ireland,phone,0,3.39
181,2024-02-21,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,phone,1,0.81
1254,2025-02-11,Fjord & Flint,Blue Avenue,Folk,Norway,laptop,0,4.86
598,2024-07-08,Fjord & Flint,Blue Traffic,  Folk ,Norway,phone,0,4.07
922,2024-10-28,Fjord & Flint,Blue Avenue,FOLK,Norway,phone,0,4.96
845,2024-10-08,Fjord & Flint,Golden Garden,Folk,NA,phone,0,0.72
1636,2025-06-24,The Quiet Wires,Golden Wires,Rock,United States,car,0,6.25
1092,2024-12-20,DJ Kompas,Midnight Weather,  Electronic ,NA,phone,0,3.36
2081,2025-12-02,Sara Lindqvist,Northern Radio,Pop,Sweden,phone,0,3.64
491,2024-05-28,Glass Tram,Salt Lines,Electronic,Germany,phone,0,4.61
1293,2025-02-27,Sara Lindqvist,Broken Kitchen,POP,Sweden,laptop,0,6.3
585,2024-07-02,Northern Signal,Velvet Wires,Electronic,Norway,tablet,0,5.85
605,2024-07-14,Sara Lindqvist,Midnight Orbit,pop,Sweden,laptop,0,2.95
1159,2025-01-11,Sara Lindqvist,Quiet Harbour,  Pop ,Sweden,PHONE,0,
1561,23/05/2025,Basement Cartography,Blue Traffic,INDIE,Canada,CAR,0,3.67
1185,2025-01-18,The Slow Ferry,Bright Rooms,Indie,Ireland,phone,0,4.32
1106,2024-12-24,Mireille Basset,Static Signal,Jazz,France,PHONE,1,2.3
2181,2025-12-31,Hollow Pines,Bright Garden,FOLK,United States,SPEAKER,0,1.34
544,2024-06-15,DJ Kompas,Electric Mornings,Electronic,Netherlands,phone,0,7.87
1033,30/11/2024,Cassette Revival,Slow Signal,Indie,France,car,0,4.19
614,2024-07-18,Kito Ndungu,Northern Rooms,Afrobeat,Kenya,speaker,1,0.38
1684,2025-07-20,Hollow Pines,Winter Traffic,folk,United States,phone,0,1.7
1073,12/12/2024,The Quiet Wires,Golden Season,ROCK,United States,phone,1,0.76
1964,2025-11-02,The Paper Kites Society,Electric Radio,  Indie ,Australia,phone,0,3.89
785,2024-09-22,Rosewood Lane,Golden Garden,folk,United Kingdom,phone,0,1.12
1578,29/05/2025,Lagos Tape Club,Winter Rooms,AFROBEAT,Nigeria,speaker,0,7.2
1099,2024-12-22,Sara Lindqvist,Electric Weather,POP,Sweden,phone ,1,0.82
1441,2025-04-17,DJ Kompas,Paper Rooms,ELECTRONIC,Netherlands,car,0,4.88
530,2024-06-11,The Tuesday Club,Broken Harbour,,United Kingdom,laptop,0,4.33
2114,2025-12-12,Sara Lindqvist,Slow Mornings,Pop,Sweden,phone,1,0.36
1540,2025-05-16,Sara Lindqvist,Quiet Harbour,POP,Sweden,LAPTOP,0,
297,2024-03-27,The Quiet Wires,Harbour Orbit,Rock,United States,phone,0,2.07
683,2024-08-18,Basement Cartography,Summer Orbit,Indie,Canada,phone,0,3.99
336,07/04/2024,Orquesta Bellavista,Quiet Wires,Latin,Colombia,phone,0,3.92
1212,2025-01-26,Rosewood Lane,Golden Letters,Folk,United Kingdom,speaker,0,2.44
2033,2025-11-20,Yuki Tanaka Trio,Golden Machines,JAZZ,Japan,phone,0,9.71
1343,2025-03-16,Rosewood Lane,Electric Weather,folk,United Kingdom,tablet,0,3.26
1479,2025-04-29,Fjord & Flint,Blue Traffic,Folk,Norway,phone,1,0.95
937,01/11/2024,Fjord & Flint,Blue Ferry,Folk,Norway,phone,1,0.45
609,15/07/2024,Luz de Enero,Paper Window,Latin,Spain,phone,0,3.26
577,2024-06-30,Fjord & Flint,Open Orbit,Folk,Norway,phone,0,6.24
773,2024-09-18,Yuki Tanaka Trio,Harbour Season,JAZZ,Japan,speaker,0,6.75
2171,2025-12-28,Sara Lindqvist,Slow Mornings,Pop,Sweden,laptop,0,3.07
1773,2025-09-05,Basement Cartography,Summer Season,INDIE,Canada,laptop,0,2.8
1607,2025-06-10,Sara Lindqvist,Electric Weather,Pop,NA,speaker,0,4.86
1839,2025-09-29,Fjord & Flint,Open Orbit,FOLK,Norway,PHONE,1,0.27
559,2024-06-24,Static Meadow,Paper Parade,ROCK,United States,phone,0,5.45
1046,2024-12-04,Mireille Basset,Harbour Machines,  Jazz ,France,phone,0,5.2
1484,2025-05-01,DJ Kompas,Harbour Kitchen,Electronic,Netherlands,phone,0,4.0
1050,2024-12-06,Static Meadow,Northern Avenue,Rock,United States,PHONE,0,3.93
26,2024-01-07,Glass Tram,Broken Mornings,Electronic,Germany,phone,0,7.95
1771,2025-09-05,Sara Lindqvist,Northern Radio,Pop,Sweden,phone,0,3.51
1590,2025-06-03,Mireille Basset,Midnight Traffic,Jazz,France,phone,1,1.09
385,2024-04-25,Casa Tropicana,Hollow Tape,,Cuba,laptop,0,4.08
844,2024-10-08,Sara Lindqvist,Electric Weather,POP,Sweden,LAPTOP,0,2.55
1767,2025-09-03,Hertz Garden,Broken Kitchen,Electronic,Germany,car,0,4.61
1147,2025-01-07,Northern Signal,Golden Machines,  Electronic ,Norway,laptop ,0,6.94
1112,2024-12-27,Fjord & Flint,Open Orbit,Folk,Norway,laptop ,0,4.43
1650,2025-07-05,Fjord & Flint,Northern Avenue,Folk,Norway,speaker,0,2.94
816,02/10/2024,DJ Kompas,Harbour Kitchen,ELECTRONIC,Netherlands,phone,0,6.88
345,2024-04-10,Lagos Tape Club,Open Radio,afrobeat,Nigeria,CAR,0,4.51
1832,2025-09-25,Sara Lindqvist,Midnight Orbit,  Pop ,Sweden,car,0,3.04
1497,2025-05-04,Salon Mécanique,Velvet Machines,Jazz,Belgium,laptop,0,5.05
826,2024-10-04,DJ Kompas,Quiet Orbit,Electronic,Netherlands,laptop,0,3.14
1223,2025-01-31,Kito Ndungu,Static Tape,AFROBEAT,Kenya,car,0,3.01
583,2024-07-01,Basement Cartography,Summer Orbit,  Indie ,Canada,TABLET,0,3.06
798,25/09/2024,DJ Kompas,Paper Rooms,Electronic,Netherlands,laptop,0,7.88
473,2024-05-23,Northern Signal,Amber Lines,ELECTRONIC,Norway,laptop,0,7.67
1527,2025-05-12,DJ Kompas,Electric Mornings,,Netherlands,LAPTOP,0,5.72
902,2024-10-23,Kito Ndungu,Summer Machines,Afrobeat,Kenya,phone ,0,4.49
507,2024-06-01,Fjord & Flint,Blue Ferry,FOLK,Norway,phone,0,6.16
1679,17-07-2025,The Slow Ferry,Bright Rooms,Indie,Ireland,tablet,0,3.73 min
832,2024-10-06,The Tuesday Club,Open Lines,pop,United Kingdom,laptop,0,5.45
1160,12/01/2025,Basement Cartography,Blue Mornings,Indie,Canada,phone,0,2.84
580,2024-06-30,Glass Tram,Salt Lines,Electronic,Germany,phone,0,6.96
1820,2025-09-20,Fjord & Flint,Golden Garden,Folk,Norway,speaker,0,2.25
1407,2025-04-03,The Paper Kites Society,Amber Window,Indie,Australia,speaker,0,4.41
380,2024-04-22,Glass Tram,Broken Mornings,ELECTRONIC,Germany,PHONE,0,5.58 min
1987,2025-11-09,Hertz Garden,Blue Orbit,Electronic,NA,laptop,0,4.39
1824,22/09/2025,The Quiet Wires,Harbour Orbit,ROCK,United States,PHONE,0,
659,2024-08-08,Glass Tram,Amber Ferry,Electronic,Germany,phone,0,5.81
1309,05-03-2025,Selva Alta,Open Orbit,LATIN,Peru,laptop,0,3.54
1980,2025-11-07,Sara Lindqvist,Broken Kitchen,Pop,Sweden,LAPTOP,0,4.95 min
1396,2025-03-30,Glass Tram,Amber Ferry,Electronic,Germany,speaker,1,0.6
298,2024-03-27,Sara Lindqvist,Midnight Orbit,Pop,Sweden,TABLET,0,2.51
1751,25-08-2025,Hollow Pines,Winter Traffic,Folk,United States,laptop,0,2.81
2052,2025-11-23,The Tuesday Club,Amber Harbour,POP,United Kingdom,,0,2.82
644,2024-08-03,Casa Tropicana,Blue Machines,Latin,Cuba,phone,0,5.18
1394,2025-03-29,DJ Kompas,Hollow Radio,Electronic,NA,speaker,0,3.27
1963,02-11-2025,Fjord & Flint,Open Orbit,Folk,Norway,PHONE,0,3.74
1065,2024-12-10,Luz de Enero,Harbour Season,Latin,Spain,phone,0,4.23
1872,2025-10-10,Salon Mécanique,Paper Orbit,JAZZ,Belgium,speaker,0,5.9
1014,2024-11-25,Hollow Pines,Winter Traffic,FOLK,United States,laptop,0,5.63
1585,2025-05-31,Sara Lindqvist,Quiet Harbour,Pop,Sweden,phone,0,0.99
293,26/03/2024,DJ Kompas,Paper Signal,electronic,Netherlands,phone,0,6.19
391,2024-04-27,Static Meadow,Winter Mornings,Rock,United States,phone,0,4.36
596,2024-07-06,Sara Lindqvist,Quiet Harbour,Pop,Sweden,phone,0,4.87
2119,13/12/2025,Rosewood Lane,Paper Mornings,folk,United Kingdom,laptop,0,1.91
33,2024-01-08,Casa Tropicana,Hollow Tape,latin,Cuba,speaker,1,0.5
288,2024-03-24,DJ Kompas,Bright Ferry,electronic,Netherlands,phone,0,6.49
1318,2025-03-09,Brannon Hill,Quiet Ferry,Folk,Ireland,phone,0,5.43
362,2024-04-16,Sara Lindqvist,Quiet Harbour,Pop,Sweden,SPEAKER,1,
1895,16/10/2025,The Long Commute,Golden Radio,indie,Netherlands,laptop,0,4.2
1009,2024-11-23,The Long Commute,Hollow Mornings,indie,Netherlands,phone,0,5.24
1492,03/05/2025,DJ Kompas,Midnight Weather,ELECTRONIC,Netherlands,phone ,0,5.21
214,2024-03-05,DJ Kompas,Golden Weather,ELECTRONIC,Netherlands,phone,0,7.61
1079,14-12-2024,The Tuesday Club,Amber Harbour,POP,United Kingdom,speaker,0,4.02
1464,2025-04-24,Orquesta Bellavista,Broken Weather,Latin,Colombia,car,0,2.31
1581,2025-05-29,Nora Whitlock,Bright Garden,Pop,United States,phone,0,3.78
2179,2025-12-31,Northern Signal,Golden Machines,Electronic,Norway,TABLET,0,4.36 min
